1, 0.26133064094772973
2, 0.27272676260695194
3.000000000000014, 0.28587613375220833
4, 0.27710988632203737
5, 0.30194758737418836
5, 0.2817852182847953
6.000000000000028, 0.3165579997578065
7, 0.3194800822345303
8.000000000000028, 0.3191878739868579
9, 0.3291229544077183
10, 0.34373336679133637
11, 0.3367203688471997
12.000000000000028, 0.34577882452504294
13, 0.36214248639469543
14.000000000000028, 0.36944769258650445
15, 0.3560061131935758
16, 0.3299995791507353
16, 0.3104216265566869
17, 0.27886313580807154
17.99999999999997, 0.2502267275361798
19, 0.2803241770464334
19, 0.261622849195402
19, 0.24233710484902604
19.99999999999997, 0.30223979562186076
21, 0.3042852533555672
22, 0.3238632059496156
23, 0.3565905296889204
24, 0.377045107025986
24.99999999999997, 0.41006463901296314
26, 0.43314909057907985
27, 0.4343179235697694
27.99999999999997, 0.4498049606964047
28.99999999999997, 0.4755192864915728
30, 0.5070777772401881
30.00000000000003, 0.48749982464613967
31, 0.5231492308621681
32, 0.5050323195064816
33, 0.5029868617727751
34, 0.5015258205344132
35, 0.5024024452774303
36.00000000000003, 0.5111686927076012
37, 0.49334398959958703
38.00000000000003, 0.4585712081265757
38.00000000000003, 0.4387010472848549
39, 0.42379842665356426
40, 0.38025939775038203
40, 0.3557139049459035
41, 0.3557139049459034
42, 0.3317528286367696
41.99999999999997, 0.3127592925380659
43.00000000000003, 0.28996704921962146
44, 0.26805143064419423
45, 0.2867527584952254
46, 0.27944755230341634
46.99999999999997, 0.29551900592539626
48, 0.2806163852941058
48.99999999999997, 0.26103843270005744
49, 0.24146048010600896
49.99999999999997, 0.20990198935739357
50.99999999999997, 0.19207728624937948
51.99999999999997, 0.1847720800575703
53.00000000000003, 0.2020123666702398
53.00000000000003, 0.18184999758084663
54, 0.21107082234808305
55.00000000000003, 0.2151617378154962
56, 0.22422019349333933
57, 0.23707735639092342
58.00000000000003, 0.24146048010600896
59, 0.25285660176523106
60, 0.27389559559764143
61.00000000000003, 0.2832462595231571
62.00000000000003, 0.2990255048974646
63, 0.30253200386953294
64.00000000000003, 0.3072073358322909
65, 0.30282421211720545
66, 0.3072073358322909
67, 0.32795412141702873
68.00000000000003, 0.3358437441041826
68.99999999999997, 0.348993115249439
70, 0.37324639980624524
70.99999999999997, 0.39136331116193185
72, 0.40334384931649875
73, 0.405097098802533
73.99999999999997, 0.40743476478391183
74.99999999999997, 0.392239935904949
76.00000000000003, 0.365064568871419
77.00000000000003, 0.33321386987513135
78.00000000000003, 0.3188956657391855
79, 0.3352593276088379
